Time,Voltage,Label
undefined,0.4869018320699384,sawtooth
undefined,0.5380874841806187,sawtooth
undefined,0.6399989944684906,sawtooth
undefined,0.7951968068403761,sawtooth
undefined,0.8022864408812493,sawtooth
undefined,-1.0561608490380279,sawtooth
undefined,-0.9500831956899444,sawtooth
undefined,-0.8926970110621789,sawtooth
undefined,-0.7079746096637721,sawtooth
undefined,-0.6741404725269048,sawtooth
undefined,-0.5106707060229045,sawtooth
undefined,-0.4638247492711908,sawtooth
undefined,-0.31085147429015625,sawtooth
undefined,-0.27512728539013354,sawtooth
undefined,-0.17562048556322146,sawtooth
undefined,-0.054924327757710306,sawtooth
undefined,0.00807154596050097,sawtooth
undefined,0.1644453020402414,sawtooth
undefined,0.29998972786889366,sawtooth
undefined,0.3430638457295344,sawtooth
undefined,0.4639792704049115,sawtooth
undefined,0.506888721712708,sawtooth
undefined,0.6599177261364083,sawtooth
undefined,0.7365228752487658,sawtooth
undefined,0.8938013577945902,sawtooth
undefined,-1.0748647221816612,sawtooth
undefined,-0.9652735124983732,sawtooth
undefined,-0.8468458227496499,sawtooth
undefined,-0.7006843306686549,sawtooth
undefined,-0.6560790893452948,sawtooth
undefined,-0.5907759475603668,sawtooth
undefined,-0.42506597227293264,sawtooth
undefined,-0.3649745113267485,sawtooth
undefined,-0.21464460804189534,sawtooth
undefined,-0.14062744282001238,sawtooth
undefined,-0.02717373412675604,sawtooth
undefined,0.06656646169611127,sawtooth
undefined,0.10678899294707908,sawtooth
undefined,0.29797495910192373,sawtooth
undefined,0.31959451258168525,sawtooth
undefined,0.4263669198157063,sawtooth
undefined,0.5983300988997708,sawtooth
undefined,0.6056265439201085,sawtooth
undefined,0.773983756114411,sawtooth
undefined,0.8663958442856,sawtooth
undefined,-1.0294199034477547,sawtooth
undefined,-0.9423667125932955,sawtooth
undefined,-0.8187940727557309,sawtooth
undefined,-0.7075420297287301,sawtooth
undefined,-0.683210289028441,sawtooth
undefined,-0.5088727094692584,sawtooth
undefined,-0.43414602972841,sawtooth
undefined,-0.34581279999562264,sawtooth
undefined,-0.2916491601938392,sawtooth
undefined,-0.12762402116480853,sawtooth
undefined,-0.04113080228629767,sawtooth
undefined,0.09832293783695378,sawtooth
undefined,0.10973849845735978,sawtooth
undefined,0.29873249677990144,sawtooth
undefined,0.39868905658587495,sawtooth
undefined,0.47111916199593373,sawtooth
undefined,0.5698229666820616,sawtooth
undefined,0.6000835897680177,sawtooth
undefined,0.7282760260123702,sawtooth
undefined,0.8472579859515675,sawtooth
undefined,-1.042056850865324,sawtooth
undefined,-0.9580622132890387,sawtooth
undefined,-0.8123782500961928,sawtooth
undefined,-0.7362160544677403,sawtooth
undefined,-0.6330767523343876,sawtooth
undefined,-0.5721195660873151,sawtooth
undefined,-0.45623335111740626,sawtooth
undefined,-0.3612410483092152,sawtooth
undefined,-0.25605754361084576,sawtooth
undefined,-0.12822978920361588,sawtooth
undefined,-0.05803312451272551,sawtooth
undefined,0.03896019157993347,sawtooth
undefined,0.17852484890418022,sawtooth
undefined,0.29524304091048725,sawtooth
undefined,0.31874003508953064,sawtooth
undefined,0.44499989371262005,sawtooth
undefined,0.5714119543370219,sawtooth
undefined,0.6225265381991303,sawtooth
undefined,0.7867950596512623,sawtooth
undefined,0.8927965288093839,sawtooth
undefined,-1.091007099825798,sawtooth
undefined,-0.952944201091883,sawtooth
undefined,-0.885565265477585,sawtooth
undefined,-0.7461315890129039,sawtooth
undefined,-0.6107522453446935,sawtooth
undefined,-0.5503503910025337,sawtooth
undefined,-0.42851756598724733,sawtooth
undefined,-0.3680102515965177,sawtooth
undefined,-0.2575688535570178,sawtooth
undefined,-0.13557463169144596,sawtooth
undefined,-0.04629147941946177,sawtooth
undefined,0.09873994371545,sawtooth
undefined,0.1622356047349485,sawtooth
undefined,0.21019224494292235,sawtooth
undefined,0.37845425967004764,sawtooth
undefined,0.474903958151378,sawtooth
undefined,0.5631690602110581,sawtooth
undefined,0.6940476647906663,sawtooth
undefined,0.7220622230816082,sawtooth
undefined,0.8205411909228543,sawtooth
undefined,-1.0994713896090398,sawtooth
undefined,-0.9784386156596335,sawtooth
undefined,-0.8079748288732624,sawtooth
undefined,-0.7224665748486937,sawtooth
undefined,-0.6304412171252227,sawtooth
undefined,-0.5268925570282235,sawtooth
undefined,-0.42112113531408424,sawtooth
undefined,-0.3310773162766727,sawtooth
undefined,-0.20445654927604068,sawtooth
undefined,-0.18416689129399144,sawtooth
undefined,-0.09964544936240996,sawtooth
undefined,0.01372727208156825,sawtooth
undefined,0.1294211555558471,sawtooth
undefined,0.21458592774037547,sawtooth
undefined,0.3078331646531246,sawtooth
